2021-01-11,Myanmar,0.299,NULL
2021-01-11,Mauritania,0.83,NULL
2021-01-11,Suriname,3.409,NULL
2021-01-11,Senegal,0.384,NULL
2021-01-11,Kenya,0.072,NULL
2021-01-11,Iran,1.041,NULL
2021-01-11,Somalia,0,NULL
2021-01-11,Liechtenstein,29.967,NULL
2021-01-11,Thailand,0.004,NULL
2021-01-11,Venezuela,0.176,NULL
2021-01-11,Papua New Guinea,0,NULL
2021-01-11,Mozambique,0.119,NULL
2021-01-11,Russia,3.119,NULL
2021-01-11,Marshall Islands,0,NULL
2021-01-11,Ukraine,3.289,NULL
2021-01-11,Libya,1.31,NULL
2021-01-11,Morocco,0.886,NULL
2021-01-11,Panama,10.032,NULL
2021-01-11,Vatican,0,NULL
2021-01-11,Sudan,0,NULL
2021-01-11,Nigeria,0.03,NULL
2021-01-11,Kazakhstan,0.533,NULL
2021-01-11,Saudi Arabia,0.16,NULL
2021-01-11,Malta,3.559,NULL
2021-01-11,Romania,4.961,NULL
2021-01-11,Uganda,0.087,NULL
2021-01-11,Solomon Islands,0,NULL
2021-01-11,Tanzania,0,NULL
2021-01-11,Mali,0.141,NULL
2021-01-11,Liberia,0,NULL
2021-01-11,Jordan,1.736,NULL
2021-01-11,Slovenia,12.644,0
2021-01-11,Palestine,3.472,NULL
2021-01-11,Montenegro,8.416,NULL
2021-01-11,Sao Tome and Principe,0,NULL
2021-01-11,Qatar,0.05,NULL
2021-01-11,Sri Lanka,0.167,NULL
2021-01-11,Indonesia,0.748,NULL
2021-01-11,Niger,0.106,NULL
2021-01-11,Vanuatu,0,NULL
2021-01-11,Zimbabwe,1.384,NULL
2021-01-11,India,0.153,NULL
2021-01-11,Nicaragua,0.022,NULL
2021-01-11,Lesotho,1.334,NULL
2021-01-11,Turkey,2.195,NULL
2021-01-11,Turks and Caicos Islands,NULL,NULL
2021-01-11,Maldives,0.264,NULL
2021-01-11,Uzbekistan,0.013,NULL
2021-01-11,San Marino,8.419,NULL
2021-01-11,Spain,3.657,NULL
2021-01-11,Tajikistan,0,NULL
2021-01-11,Japan,0.491,NULL
2021-01-11,Pakistan,0.199,NULL
2021-01-11,Mongolia,0.044,NULL
2021-01-11,Guinea,0,NULL
2021-01-11,Costa Rica,3.477,NULL
2021-01-11,Dominican Republic,0.105,NULL
2021-01-11,Albania,2.383,NULL
2021-01-11,Democratic Republic of Congo,0.032,NULL
2021-01-11,Cuba,0.076,NULL
2021-01-11,Ecuador,0.931,NULL
2021-01-11,Andorra,1.849,NULL
2021-01-11,Bangladesh,0.133,NULL
2021-01-11,Ghana,0.014,NULL
2021-01-11,Ethiopia,0.066,NULL
2021-01-11,Bahamas,0,NULL
2021-01-11,Burundi,0,NULL
2021-01-11,Slovakia,12.717,NULL
2021-01-11,Egypt,0.539,NULL
2021-01-11,Eswatini,6.649,NULL
2021-01-11,Cameroon,0,NULL
2021-01-11,Chile,2.952,NULL
2021-01-11,Bosnia and Herzegovina,8.665,NULL
2021-01-11,Central African Republic,0,NULL
2021-01-11,Grenada,0,NULL
2021-01-11,Estonia,3.877,0
2021-01-11,Eritrea,0.121,NULL
2021-01-11,Denmark,5.155,NULL
2021-01-11,Georgia,6.016,NULL
2021-01-11,Lebanon,2.449,NULL
2021-01-11,Guinea-Bissau,0,NULL
2021-01-11,Brazil,4.717,NULL
2021-01-11,Belarus,0.983,NULL
2021-01-11,Cyprus,3.262,NULL
2021-01-11,Djibouti,0,NULL
2021-01-11,Bhutan,0.185,NULL
2021-01-11,Bulgaria,8.162,NULL
2021-01-11,Antigua and Barbuda,0,NULL
2021-01-11,Guyana,0.726,NULL
2021-01-11,Portugal,10.213,NULL
2021-01-11,Armenia,3.23,NULL
2021-01-11,Gibraltar,NULL,NULL
2021-01-11,Comoros,0.821,NULL
2021-01-11,Australia,0,NULL
2021-01-11,France,5.551,NULL
2021-01-11,China,0.001,NULL
2021-01-11,Belize,6.467,NULL
2021-01-11,Cambodia,0,NULL
2021-01-11,Chad,0.026,NULL
2021-01-11,Germany,10.317,0
2021-01-11,Canada,3.603,0.01
2021-01-11,Gambia,0.059,NULL
2021-01-11,Algeria,0.114,NULL
2021-01-11,Guatemala,1.515,NULL
2021-01-11,Cote d'Ivoire,0.005,NULL
2021-01-11,Haiti,0.025,NULL
2021-01-11,Bermuda,NULL,NULL
2021-01-11,Bahrain,0.336,NULL
2021-01-11,Azerbaijan,2.325,NULL
2021-01-11,Finland,0.825,NULL
2021-01-11,El Salvador,1.41,NULL
2021-01-11,Brunei,0,NULL
2021-01-11,Congo,0,NULL
2021-01-11,Equatorial Guinea,0,NULL
2021-01-11,Afghanistan,0.187,NULL
2021-01-11,Greece,3.988,NULL
2021-01-11,Taiwan,0,NULL
2021-01-11,Belgium,4.585,NULL
2021-01-11,Burkina Faso,0.021,NULL
2021-01-11,Colombia,6.356,NULL
2021-01-11,Bolivia,2.399,NULL
2021-01-11,Honduras,1.5,NULL
2021-01-11,Fiji,0,NULL
2021-01-11,Gabon,0,NULL
2021-01-11,Barbados,0,NULL
2021-01-11,Croatia,9.639,NULL
2021-01-11,Czechia,16.035,NULL
2021-01-11,Botswana,0.85,NULL
2021-01-11,Angola,0.052,NULL
2021-01-11,Cayman Islands,NULL,NULL
2021-01-11,Cape Verde,0.514,NULL
2021-01-11,Iceland,0,NULL
2021-01-11,Argentina,3.224,NULL
2021-01-11,Dominica,0,NULL
2021-01-11,Benin,0.024,NULL
2021-01-11,Hungary,11.061,NULL
2021-01-11,Austria,6.186,NULL
2021-01-10,Austria,6.329,NULL
2021-01-10,Hungary,11.298,NULL
2021-01-10,Benin,0,NULL
2021-01-10,Dominica,0,NULL
2021-01-10,Argentina,3.202,NULL
2021-01-10,Iceland,0,NULL
2021-01-10,Cape Verde,0.257,NULL
2021-01-10,Cayman Islands,NULL,NULL
2021-01-10,Angola,0.035,NULL
2021-01-10,Botswana,0.364,NULL
2021-01-10,Czechia,15.408,NULL
2021-01-10,Croatia,10.3,NULL
2021-01-10,Barbados,0,NULL
2021-01-10,Gabon,0.128,NULL
2021-01-10,Fiji,0,NULL
2021-01-10,Honduras,1.341,NULL
2021-01-10,Bolivia,2.142,NULL
2021-01-10,Colombia,6.033,NULL
2021-01-10,Burkina Faso,0.021,NULL
2021-01-10,Belgium,4.647,NULL
2021-01-10,Taiwan,0,NULL
2021-01-10,Greece,4.194,NULL
2021-01-10,Afghanistan,0.316,NULL
2021-01-10,Equatorial Guinea,0,NULL
2021-01-10,Congo,0,NULL
2021-01-10,Brunei,0,NULL
2021-01-10,El Salvador,1.344,NULL
2021-01-10,Finland,0.645,NULL
2021-01-10,Azerbaijan,2.48,NULL
2021-01-10,Bahrain,0.336,NULL
2021-01-10,Bermuda,NULL,NULL
2021-01-10,Haiti,0.013,NULL
2021-01-10,Cote d'Ivoire,0.005,NULL
2021-01-10,Guatemala,1.531,NULL
2021-01-10,Algeria,0.114,NULL
2021-01-10,Gambia,0.059,NULL
2021-01-10,Canada,4.042,0.01
2021-01-10,Germany,10.478,0
2021-01-10,Chad,0.026,NULL
2021-01-10,Cambodia,0,NULL
2021-01-10,Belize,8.623,NULL
2021-01-10,China,0.001,NULL
2021-01-10,France,5.704,NULL
2021-01-10,Australia,0,NULL
2021-01-10,Comoros,0.821,NULL
2021-01-10,Gibraltar,NULL,NULL
2021-01-10,Armenia,3.809,NULL
2021-01-10,Portugal,9.597,NULL
2021-01-10,Guyana,0.908,NULL
2021-01-10,Antigua and Barbuda,0,NULL
2021-01-10,Bulgaria,9.211,NULL
2021-01-10,Bhutan,0.185,NULL
2021-01-10,Djibouti,0,NULL
2021-01-10,Cyprus,2.773,NULL
2021-01-10,Belarus,0.998,NULL
2021-01-10,Brazil,4.76,NULL
2021-01-10,Guinea-Bissau,0,NULL
2021-01-10,Lebanon,2.24,NULL
2021-01-10,Georgia,6.088,NULL
2021-01-10,Denmark,4.859,NULL
2021-01-10,Eritrea,0.121,NULL
2021-01-10,Estonia,4.2,NULL
2021-01-10,Grenada,0,NULL
2021-01-10,Central African Republic,0,NULL
2021-01-10,Bosnia and Herzegovina,8.665,NULL
2021-01-10,Chile,2.459,NULL
2021-01-10,Cameroon,0,NULL
2021-01-10,Eswatini,7.881,NULL
2021-01-10,Egypt,0.547,NULL
2021-01-10,Slovakia,15.726,NULL
2021-01-10,Burundi,0,NULL
2021-01-10,Bahamas,0,NULL
2021-01-10,Ethiopia,0.057,NULL
2021-01-10,Ghana,0.005,NULL
2021-01-10,Bangladesh,0.134,NULL
2021-01-10,Andorra,1.849,NULL
2021-01-10,Ecuador,0.955,NULL
2021-01-10,Cuba,0.05,NULL
2021-01-10,Democratic Republic of Congo,0.024,NULL
2021-01-10,Albania,2.383,NULL
2021-01-10,Dominican Republic,0.119,NULL
2021-01-10,Costa Rica,3.365,NULL
2021-01-10,Guinea,0,NULL
2021-01-10,Mongolia,0.044,NULL
2021-01-10,Pakistan,0.211,NULL
2021-01-10,Japan,0.491,NULL
2021-01-10,Tajikistan,0,NULL
2021-01-10,Spain,3.169,NULL
2021-01-10,San Marino,21.047,NULL
2021-01-10,Uzbekistan,0.013,NULL
2021-01-10,Maldives,0.264,NULL
2021-01-10,Turks and Caicos Islands,NULL,NULL
2021-01-10,Turkey,2.234,NULL
2021-01-10,Lesotho,1.334,NULL
2021-01-10,Nicaragua,0.022,NULL
2021-01-10,India,0.156,NULL
2021-01-10,Zimbabwe,1.221,NULL
2021-01-10,Vanuatu,0,NULL
2021-01-10,Niger,0.094,NULL
2021-01-10,Indonesia,0.729,NULL
2021-01-10,Mali,0.141,NULL
2021-01-10,Sri Lanka,0.14,NULL
2021-01-10,Qatar,0.05,NULL
2021-01-10,Sao Tome and Principe,0,NULL
2021-01-10,Montenegro,8.188,NULL
2021-01-10,Palestine,3.752,NULL
2021-01-10,Slovenia,13.4,0
2021-01-10,Jordan,1.694,NULL
2021-01-10,Liberia,0,NULL
2021-01-10,Tanzania,0,NULL
2021-01-10,Solomon Islands,0,NULL
2021-01-10,Uganda,0.084,NULL
2021-01-10,Romania,5.012,NULL
2021-01-10,Malta,4.206,NULL
2021-01-10,Saudi Arabia,0.185,NULL
2021-01-10,Kazakhstan,0.555,NULL
2021-01-10,Nigeria,0.033,NULL
2021-01-10,Sudan,0,NULL
2021-01-10,Vatican,0,NULL
2021-01-10,Panama,10.429,NULL
2021-01-10,Morocco,0.999,NULL
2021-01-10,Libya,1.476,NULL
2021-01-10,Ukraine,3.302,NULL
2021-01-10,Marshall Islands,0,NULL
2021-01-10,Russia,3.165,NULL
2021-01-10,Mozambique,0.105,NULL
2021-01-10,Papua New Guinea,0,NULL
2021-01-10,Venezuela,0.136,NULL
2021-01-10,Thailand,0.004,NULL
2021-01-10,Liechtenstein,37.459,NULL
2021-01-10,Somalia,0,NULL
2021-01-10,Iran,1.073,NULL
2021-01-10,Kenya,0.066,NULL
2021-01-10,Senegal,0.375,NULL
2021-01-10,Suriname,2.435,NULL
2021-01-10,Mauritania,0.799,NULL
2021-01-10,Myanmar,0.31,NULL
2021-01-10,Paraguay,2.263,NULL
2021-01-10,Iraq,0.217,NULL
2021-01-10,Kosovo,2.439,NULL
2021-01-10,United Arab Emirates,0.419,2.53
2021-01-10,Rwanda,0.21,NULL
2021-01-10,Mauritius,0,NULL
2021-01-10,Lithuania,13.906,NULL
2021-01-10,Timor,0,NULL
2021-01-10,South Africa,8.638,NULL
2021-01-10,North Macedonia,6.308,NULL
2021-01-10,Vietnam,0,NULL
2021-01-10,Serbia,5.396,NULL
2021-01-10,Kuwait,0.201,NULL
2021-01-10,Ireland,2.459,NULL
2021-01-10,Sweden,9.987,0
2021-01-10,Togo,0.069,NULL
2021-01-10,Namibia,2.193,NULL
2021-01-10,Saint Kitts and Nevis,0,NULL
2021-01-10,Luxembourg,7.303,NULL
2021-01-10,United Kingdom,13.531,0.58
2021-01-10,Mexico,7.194,NULL
2021-01-10,Seychelles,1.453,NULL
2021-01-10,Peru,1.196,NULL
2021-01-10,Switzerland,8.583,NULL
2021-01-10,Norway,0.949,NULL
2021-01-10,Nepal,0.191,NULL
2021-01-10,Kyrgyzstan,0.197,NULL
2021-01-10,Israel,4.209,0.07
2021-01-10,Madagascar,0.026,NULL
2021-01-10,Saint Lucia,0,NULL
2021-01-10,Moldova,3.612,NULL
2021-01-10,Trinidad and Tobago,0.102,NULL
2021-01-10,South Korea,0.443,NULL
2021-01-10,Laos,0,NULL
2021-01-10,Philippines,0.193,NULL
2021-01-10,Sierra Leone,0.018,NULL
2021-01-10,Syria,0.367,NULL
2021-01-10,Malawi,0.224,NULL
2021-01-10,Netherlands,6.286,NULL
2021-01-10,Italy,8.088,NULL
2021-01-10,United States,9.989,NULL
2021-01-10,Poland,7.813,NULL
2021-01-10,Saint Vincent and the Grenadines,0,NULL
2021-01-10,Yemen,0.005,NULL
2021-01-10,Latvia,12.8,NULL
2021-01-10,Monaco,3.64,NULL
2021-01-10,Oman,0.196,NULL
2021-01-10,South Sudan,0,NULL
2021-01-10,Jamaica,0.386,NULL
2021-01-10,Tunisia,5.016,NULL
2021-01-10,Samoa,0,NULL
2021-01-10,Singapore,0,NULL
2021-01-10,Malaysia,0.252,NULL
2021-01-10,Uruguay,2.139,NULL
2021-01-10,Zambia,0.583,NULL
2021-01-10,New Zealand,0,NULL
2021-01-09,New Zealand,0,NULL
2021-01-09,Zambia,0.559,NULL
2021-01-09,Uruguay,1.933,NULL
2021-01-09,Malaysia,0.26,NULL
2021-01-09,Singapore,0,NULL
2021-01-09,Samoa,0,NULL
2021-01-09,Tunisia,4.69,NULL
2021-01-09,Jamaica,0.386,NULL
2021-01-09,South Sudan,0,NULL
2021-01-09,Oman,0.168,NULL
2021-01-09,Monaco,3.64,NULL
2021-01-09,Latvia,11.361,NULL
2021-01-09,Yemen,0,NULL
2021-01-09,Saint Vincent and the Grenadines,0,NULL
2021-01-09,Poland,7.372,NULL
2021-01-09,United States,9.75,NULL
2021-01-09,Italy,8.055,NULL
2021-01-09,Netherlands,6.22,NULL
2021-01-09,Malawi,0.209,NULL
2021-01-09,Syria,0.367,NULL
2021-01-09,Sierra Leone,0.018,NULL
2021-01-09,Philippines,0.189,NULL
2021-01-09,Laos,0,NULL
2021-01-09,South Korea,0.454,NULL
2021-01-09,Trinidad and Tobago,0.102,NULL
2021-01-09,Moldova,3.895,NULL
2021-01-09,Saint Lucia,0,NULL
2021-01-09,Madagascar,0,NULL
2021-01-09,Israel,4.176,0
2021-01-09,Kyrgyzstan,0.197,NULL
2021-01-09,Nepal,0.206,NULL
2021-01-09,Norway,0.949,NULL
2021-01-09,Switzerland,8.649,NULL
2021-01-09,Peru,1.599,NULL
2021-01-09,Seychelles,1.453,NULL
2021-01-09,Mexico,7.039,NULL
2021-01-09,United Kingdom,13.295,NULL
2021-01-09,Luxembourg,7.303,NULL
2021-01-09,Saint Kitts and Nevis,0,NULL
2021-01-09,Namibia,2.136,NULL
2021-01-09,Togo,0.069,NULL
2021-01-09,Sweden,9.987,NULL
2021-01-09,Ireland,2.43,NULL
2021-01-09,Kuwait,0.167,NULL
2021-01-09,Serbia,4.724,NULL
2021-01-09,Vietnam,0,NULL
2021-01-09,North Macedonia,6.308,NULL
2021-01-09,South Africa,8.789,NULL
2021-01-09,Timor,0,NULL
2021-01-09,Lithuania,15.008,NULL
2021-01-09,Mauritius,0,NULL
2021-01-09,Rwanda,0.221,NULL
2021-01-09,United Arab Emirates,0.404,NULL
2021-01-09,Kosovo,2.365,NULL
2021-01-09,Iraq,0.185,NULL
2021-01-09,Paraguay,2.163,NULL
2021-01-09,Myanmar,0.302,NULL
2021-01-09,Mauritania,0.922,NULL
2021-01-09,Suriname,2.192,NULL
2021-01-09,Senegal,0.367,NULL
2021-01-09,Kenya,0.05,NULL
2021-01-09,Iran,1.126,NULL
2021-01-09,Somalia,0,NULL
2021-01-09,Liechtenstein,37.459,NULL
2021-01-09,Thailand,0.006,NULL
2021-01-09,Venezuela,0.146,NULL
2021-01-09,Papua New Guinea,0,NULL
2021-01-09,Mozambique,0.087,NULL
2021-01-09,Russia,3.219,NULL
2021-01-09,Marshall Islands,0,NULL
2021-01-09,Ukraine,3.358,NULL
2021-01-09,Libya,1.684,NULL
2021-01-09,Morocco,0.995,NULL
2021-01-09,Panama,10.032,NULL
2021-01-09,Vatican,0,NULL
2021-01-09,Sudan,0,NULL
2021-01-09,Nigeria,0.033,NULL
2021-01-09,Kazakhstan,0.555,NULL
2021-01-09,Saudi Arabia,0.193,NULL
2021-01-09,Malta,3.883,NULL
2021-01-09,Romania,4.998,NULL
2021-01-09,Uganda,0.084,NULL
2021-01-09,Solomon Islands,0,NULL
2021-01-09,Tanzania,0,NULL
2021-01-09,Liberia,0,NULL
2021-01-09,Jordan,1.848,NULL
2021-01-09,Slovenia,13.675,0
2021-01-09,Palestine,3.836,NULL
2021-01-09,Montenegro,8.416,NULL
2021-01-09,Sao Tome and Principe,0,NULL
2021-01-09,Qatar,0.05,NULL
2021-01-09,Sri Lanka,0.12,NULL
2021-01-09,Mali,0.134,NULL
2021-01-09,Indonesia,0.727,NULL
2021-01-09,Niger,0.094,NULL
2021-01-09,Vanuatu,0,NULL
2021-01-09,Zimbabwe,1.019,NULL
2021-01-09,India,0.162,NULL
2021-01-09,Nicaragua,0.022,NULL
2021-01-09,Lesotho,1.267,NULL
2021-01-09,Turkey,2.263,NULL
2021-01-09,Maldives,0.264,NULL
2021-01-09,Uzbekistan,0.009,NULL
2021-01-09,San Marino,21.047,NULL
2021-01-09,Spain,3.169,NULL
2021-01-09,Tajikistan,0,NULL
2021-01-09,Japan,0.508,NULL
2021-01-09,Pakistan,0.215,NULL
2021-01-09,Mongolia,0.044,NULL
2021-01-09,Guinea,0,NULL
2021-01-09,Costa Rica,3.365,NULL
2021-01-09,Dominican Republic,0.105,NULL
2021-01-09,Albania,2.135,NULL
2021-01-09,Democratic Republic of Congo,0.026,NULL
2021-01-09,Cuba,0.025,NULL
2021-01-09,Ecuador,0.955,NULL
2021-01-09,Andorra,1.849,NULL
2021-01-09,Bangladesh,0.136,NULL
2021-01-09,Ghana,0.005,NULL
2021-01-09,Ethiopia,0.051,NULL
2021-01-09,Bahamas,1.453,NULL
2021-01-09,Burundi,0,NULL
2021-01-09,Slovakia,15.333,NULL
2021-01-09,Egypt,0.56,NULL
2021-01-09,Eswatini,7.881,NULL
2021-01-09,Cameroon,0,NULL
2021-01-09,Chile,2.339,NULL
2021-01-09,Bosnia and Herzegovina,9.536,NULL
2021-01-09,Central African Republic,0,NULL
2021-01-09,Grenada,1.27,NULL
2021-01-09,Estonia,3.985,NULL
2021-01-09,Eritrea,0.121,NULL
2021-01-09,Denmark,4.883,NULL
2021-01-09,Georgia,6.374,NULL
2021-01-09,Lebanon,2.114,NULL
2021-01-09,Guinea-Bissau,0,NULL
2021-01-09,Brazil,4.641,NULL
2021-01-09,Belarus,0.983,NULL
2021-01-09,Cyprus,2.936,NULL
2021-01-09,Djibouti,0,NULL
2021-01-09,Bhutan,0.185,NULL
2021-01-09,Bulgaria,9.313,NULL
2021-01-09,Antigua and Barbuda,0,NULL
2021-01-09,Guyana,0.545,NULL
2021-01-09,Portugal,9.191,NULL
2021-01-09,Armenia,4.146,NULL
2021-01-09,Comoros,0.821,NULL
2021-01-09,Australia,0,NULL
2021-01-09,France,5.631,NULL
2021-01-09,China,0.001,NULL
2021-01-09,Belize,7.904,NULL
2021-01-09,Cambodia,0,NULL
2021-01-09,Chad,0.026,NULL
2021-01-09,Germany,10.43,0
2021-01-09,Canada,4.05,0.01
2021-01-09,Gambia,0.059,NULL
2021-01-09,Algeria,0.111,NULL
2021-01-09,Guatemala,1.372,NULL
2021-01-09,Cote d'Ivoire,0.005,NULL
2021-01-09,Haiti,0.013,NULL
2021-01-09,Bahrain,0.252,NULL
2021-01-09,Azerbaijan,2.635,NULL
2021-01-09,Finland,0.645,NULL
2021-01-09,El Salvador,1.784,NULL
2021-01-09,Brunei,0,NULL
2021-01-09,Congo,0,NULL
2021-01-09,Equatorial Guinea,0,NULL
2021-01-09,Afghanistan,0.268,NULL
2021-01-09,Greece,4.194,NULL
2021-01-09,Taiwan,0,NULL
2021-01-09,Belgium,4.857,NULL
2021-01-09,Burkina Faso,0.021,NULL
2021-01-09,Colombia,5.668,NULL
2021-01-09,Bolivia,2.019,NULL
2021-01-09,Honduras,1.313,NULL
2021-01-09,Fiji,0,NULL
2021-01-09,Gabon,0.128,NULL
2021-01-09,Barbados,0,NULL
2021-01-09,Croatia,11.344,NULL
2021-01-09,Czechia,15.354,NULL
2021-01-09,Botswana,0.364,NULL
2021-01-09,Angola,0.039,NULL
2021-01-09,Cayman Islands,NULL,NULL
2021-01-09,Cape Verde,0.257,NULL
2021-01-09,Iceland,0,NULL
2021-01-09,Argentina,3.294,NULL
2021-01-09,Dominica,0,NULL
2021-01-09,Benin,0,NULL
2021-01-09,Hungary,11.431,NULL
2021-01-09,Austria,6.535,NULL
2021-01-08,Austria,6.027,NULL
2021-01-08,Hungary,11.431,NULL
2021-01-08,Benin,0,NULL
2021-01-08,Dominica,0,NULL
2021-01-08,Argentina,3.015,NULL
2021-01-08,Iceland,0,NULL
2021-01-08,Cape Verde,0.257,NULL
2021-01-08,Cayman Islands,NULL,NULL
2021-01-08,Angola,0.043,NULL
2021-01-08,Botswana,0.364,NULL
2021-01-08,Czechia,14.527,NULL
2021-01-08,Croatia,11.936,NULL
2021-01-08,Barbados,0,NULL
2021-01-08,Gabon,0.128,NULL
2021-01-08,Fiji,0,NULL
2021-01-08,Honduras,1.212,NULL
2021-01-08,Bolivia,1.872,NULL
2021-01-08,Colombia,5.435,NULL
2021-01-08,Burkina Faso,0.027,NULL
2021-01-08,Belgium,5.066,NULL
2021-01-08,Taiwan,0,NULL
2021-01-08,Greece,4.304,NULL
2021-01-08,Afghanistan,0.242,NULL
2021-01-08,Equatorial Guinea,0,NULL
2021-01-08,Congo,0,NULL
2021-01-08,Brunei,0,NULL
2021-01-08,El Salvador,1.564,NULL
2021-01-08,Finland,0.645,NULL
2021-01-08,Azerbaijan,2.804,NULL
2021-01-08,Bahrain,0.168,NULL
2021-01-08,Haiti,0,NULL
2021-01-08,Cote d'Ivoire,0.005,NULL
2021-01-08,Guatemala,1.212,NULL
2021-01-08,Algeria,0.117,NULL
2021-01-08,Gambia,0.059,NULL
2021-01-08,Canada,3.936,0.01
2021-01-08,Germany,10.021,0
2021-01-08,Chad,0.017,NULL
2021-01-08,Cambodia,0,NULL
2021-01-08,Belize,8.263,NULL
2021-01-08,China,0.001,NULL
2021-01-08,France,5.605,NULL
2021-01-08,Australia,0,NULL
2021-01-08,Comoros,0.986,NULL
2021-01-08,Armenia,3.857,NULL
2021-01-08,Portugal,8.658,NULL
2021-01-08,Guyana,0.545,NULL
2021-01-08,Antigua and Barbuda,0,NULL
2021-01-08,Bulgaria,9.745,NULL
2021-01-08,Bhutan,0.185,NULL
2021-01-08,Djibouti,0,NULL
2021-01-08,Cyprus,2.283,NULL
2021-01-08,Belarus,0.983,NULL
2021-01-08,Brazil,4.065,NULL
2021-01-08,Guinea-Bissau,0,NULL
2021-01-08,Lebanon,1.905,NULL
2021-01-08,Georgia,7.162,NULL
2021-01-08,Denmark,4.834,NULL
2021-01-08,Eritrea,0.121,NULL
2021-01-08,Estonia,3.877,NULL
2021-01-08,Grenada,1.27,NULL
2021-01-08,Central African Republic,0,NULL
2021-01-08,Bosnia and Herzegovina,8.665,NULL
2021-01-08,Chile,2.347,NULL
2021-01-08,Cameroon,0,NULL
2021-01-08,Eswatini,7.758,NULL
2021-01-08,Egypt,0.556,NULL
2021-01-08,Slovakia,14.077,NULL
2021-01-08,Burundi,0,NULL
2021-01-08,Bahamas,1.453,NULL
2021-01-08,Ethiopia,0.046,NULL
2021-01-08,Ghana,0.005,NULL
2021-01-08,Bangladesh,0.137,NULL
2021-01-08,Andorra,0,NULL
2021-01-08,Ecuador,0.923,NULL
2021-01-08,Cuba,0.025,NULL
2021-01-08,Democratic Republic of Congo,0.032,NULL
2021-01-08,Albania,2.432,NULL
2021-01-08,Dominican Republic,0.105,NULL
2021-01-08,Costa Rica,3.365,NULL
2021-01-08,Guinea,0,NULL
2021-01-08,Mongolia,0.044,NULL
2021-01-08,Pakistan,0.22,NULL
2021-01-08,Japan,0.477,NULL
2021-01-08,Tajikistan,0,NULL
2021-01-08,Spain,3.169,NULL
2021-01-08,San Marino,21.047,NULL
2021-01-08,Uzbekistan,0.009,NULL
2021-01-08,Maldives,0.264,NULL
2021-01-08,Turkey,2.299,NULL
2021-01-08,Lesotho,1.867,NULL
2021-01-08,Nicaragua,0.022,NULL
2021-01-08,India,0.163,NULL
2021-01-08,Zimbabwe,0.952,NULL
2021-01-08,Vanuatu,0,NULL
2021-01-08,Niger,0.112,NULL
2021-01-08,Indonesia,0.744,NULL
2021-01-08,Mali,0.134,NULL
2021-01-08,Sri Lanka,0.113,NULL
2021-01-08,Qatar,0.05,NULL
2021-01-08,Sao Tome and Principe,0,NULL
2021-01-08,Montenegro,7.734,NULL
2021-01-08,Palestine,3.948,NULL
2021-01-08,Slovenia,15.049,0
2021-01-08,Jordan,1.932,NULL
2021-01-08,Liberia,0,NULL
2021-01-08,Tanzania,0,NULL
2021-01-08,Solomon Islands,0,NULL
2021-01-08,Uganda,0.109,NULL
2021-01-08,Romania,4.938,NULL
2021-01-08,Malta,3.559,NULL
2021-01-08,Saudi Arabia,0.213,NULL
2021-01-08,Kazakhstan,0.555,NULL
2021-01-08,Nigeria,0.033,NULL
2021-01-08,Sudan,0,NULL
2021-01-08,Vatican,0,NULL
2021-01-08,Panama,9.9,NULL
2021-01-08,Morocco,1.006,NULL
2021-01-08,Libya,1.684,NULL
2021-01-08,Ukraine,3.25,NULL
2021-01-08,Marshall Islands,0,NULL
2021-01-08,Russia,3.2,NULL
2021-01-08,Mozambique,0.064,NULL
2021-01-08,Papua New Guinea,0,NULL
2021-01-08,Venezuela,0.131,NULL
2021-01-08,Thailand,0.006,NULL
2021-01-08,Liechtenstein,33.713,NULL
2021-01-08,Somalia,0,NULL
2021-01-08,Iran,1.158,NULL
2021-01-08,Kenya,0.058,NULL
2021-01-08,Senegal,0.307,NULL
2021-01-08,Suriname,1.948,NULL
2021-01-08,Mauritania,1.014,NULL
2021-01-08,Myanmar,0.302,NULL
2021-01-08,Paraguay,2.203,NULL
2021-01-08,Iraq,0.188,NULL
2021-01-08,Kosovo,2.365,NULL
2021-01-08,United Arab Emirates,0.376,NULL
2021-01-08,Rwanda,0.232,NULL
2021-01-08,Mauritius,0,NULL
2021-01-08,Lithuania,15.533,NULL
2021-01-08,Timor,0,NULL
2021-01-08,South Africa,8.522,NULL
2021-01-08,North Macedonia,5.623,NULL
2021-01-08,Vietnam,0,NULL
2021-01-08,Serbia,5.521,NULL
2021-01-08,Kuwait,0.134,NULL
2021-01-08,Ireland,2.286,NULL
2021-01-08,Sweden,9.987,NULL
2021-01-08,Togo,0.069,NULL
2021-01-08,Namibia,2.08,NULL
2021-01-08,Saint Kitts and Nevis,0,NULL
2021-01-08,Luxembourg,7.303,NULL
2021-01-08,United Kingdom,12.054,NULL
2021-01-08,Mexico,6.163,NULL
2021-01-08,Seychelles,1.453,NULL
2021-01-08,Peru,1.599,NULL
2021-01-08,Switzerland,8.682,NULL
2021-01-08,Norway,0.949,NULL
2021-01-08,Nepal,0.221,NULL
2021-01-08,Kyrgyzstan,0.197,NULL
2021-01-08,Israel,3.961,0
2021-01-08,Madagascar,0.005,NULL
2021-01-08,Saint Lucia,0,NULL
2021-01-08,Moldova,4.179,NULL
2021-01-08,Trinidad and Tobago,0,NULL
2021-01-08,South Korea,0.44,NULL
2021-01-08,Laos,0,NULL
